sdf,time_fs,probe,E_min_MeV,n_macro,weight_sum,E_weighted_mean_MeV,E_max_MeV,ddn_yield_sum,ddn_yield_per_weight,run_id,a0,thickness_um,gate
0021.sdf,5500.00566,D_rear10,0.4,2096.0,3336832000000000.0,0.563446269,1.22811687,34556364880.0,1.035603977e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0021.sdf,5500.00566,D_rear15,0.4,5271.0,8391432000000000.0,0.576791712,1.41860281,93263231440.0,1.111410203e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0021.sdf,5500.00566,D_rear20,0.4,10126.0,1.6120592e+16,0.619873438,1.71785072,216694934800.0,1.344212017e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0022.sdf,5750.02303,D_rear02,0.4,304.0,483968000000000.0,0.517353862,0.932168772,3892604378.0,8.043102804e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0022.sdf,5750.02303,D_rear05,0.4,541.0,861272000000000.0,0.527347924,0.940064364,7323197509.0,8.502769751e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0022.sdf,5750.02303,D_rear10,0.4,1432.0,2279744000000000.0,0.549797118,1.0976095,21982303030.0,9.642443639e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0022.sdf,5750.02303,D_rear15,0.4,3569.0,5681848000000000.0,0.557988092,1.46339149,57525249840.0,1.012439084e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0022.sdf,5750.02303,D_rear20,0.4,7371.0,1.1734632e+16,0.593967062,1.79259118,141031485000.0,1.201839861e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0023.sdf,6000.04041,D_rear02,0.4,219.0,348648000000000.0,0.503704774,0.818623704,2602753630.0,7.46527624e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0023.sdf,6000.04041,D_rear05,0.4,408.0,649536000000000.0,0.509107809,0.862415126,5005530782.0,7.706317713e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0023.sdf,6000.04041,D_rear10,0.4,967.0,1539464000000000.0,0.537650002,1.12523637,13950597720.0,9.061983731e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0023.sdf,6000.04041,D_rear15,0.4,2329.0,3707768000000000.0,0.548100805,1.18678682,35707715370.0,9.630515009e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0023.sdf,6000.04041,D_rear20,0.4,5412.0,8615904000000000.0,0.574235686,1.42871818,94484905040.0,1.096633679e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,Egt0p4
0000.sdf,250.017375,D_rear02,0.4,82.0,130544000000000.0,4.16492607,5.3379727,88790049520.0,0.0006801541972,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0000.sdf,250.017375,D_rear05,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0000.sdf,250.017375,D_rear10,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0000.sdf,250.017375,D_rear15,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0000.sdf,250.017375,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0001.sdf,500.034751,D_rear02,0.4,3860.0,6145120000000000.0,0.873404074,3.91501088,228955784600.0,3.725814705e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0001.sdf,500.034751,D_rear05,0.4,244.0,388448000000000.0,3.3911226,6.38638946,189434071900.0,0.0004876690623,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0001.sdf,500.034751,D_rear10,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0001.sdf,500.034751,D_rear15,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0001.sdf,500.034751,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0002.sdf,750.005051,D_rear02,0.4,20510.0,3.265192e+16,0.63812578,2.13764021,530634656900.0,1.625125435e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0002.sdf,750.005051,D_rear05,0.4,1316.0,2095072000000000.0,1.27609917,4.92396577,144227156300.0,6.884114548e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0002.sdf,750.005051,D_rear10,0.4,150.0,238800000000000.0,4.13375388,7.39191482,164946414600.0,0.0006907303792,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0002.sdf,750.005051,D_rear15,0.4,2.0,3184000000000.0,7.62522145,7.68005661,6082873938.0,0.001910450357,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0002.sdf,750.005051,D_rear20,0.4,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0003.sdf,1000.02243,D_rear02,0.4,27535.0,4.383572e+16,0.562962399,1.28442702,450973192300.0,1.028780164e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0003.sdf,1000.02243,D_rear05,0.4,11549.0,1.8386008e+16,0.980565137,2.47730197,739458771400.0,4.02185603e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0003.sdf,1000.02243,D_rear10,0.4,277.0,440984000000000.0,2.06516986,3.12708561,79723038040.0,0.0001807844231,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0003.sdf,1000.02243,D_rear15,0.4,115.0,183080000000000.0,4.43705246,7.27901474,141994433200.0,0.0007755868103,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0003.sdf,1000.02243,D_rear20,0.4,12.0,19104000000000.0,6.840631,7.71255859,30481117910.0,0.001595535904,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0004.sdf,1250.0398,D_rear02,0.4,34027.0,5.4170984e+16,0.542346105,1.1416185,496304254000.0,9.161809835e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0004.sdf,1250.0398,D_rear05,0.4,28156.0,4.4824352e+16,0.751179933,1.91361598,956968504200.0,2.134929924e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0004.sdf,1250.0398,D_rear10,0.4,1776.0,2827392000000000.0,1.55800002,2.81305198,296217604400.0,0.0001047670802,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0004.sdf,1250.0398,D_rear15,0.4,172.0,273824000000000.0,2.51801648,3.45898502,72614594160.0,0.0002651871062,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0004.sdf,1250.0398,D_rear20,0.4,88.0,140096000000000.0,4.39535884,6.13235851,105512413700.0,0.0007531436568,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0005.sdf,1500.0101,D_rear02,0.4,41537.0,6.6126904e+16,0.550939361,1.25768563,633687314100.0,9.582897063e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0005.sdf,1500.0101,D_rear05,0.4,37460.0,5.963632e+16,0.684882824,1.61460844,1013346823000.0,1.699210854e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0005.sdf,1500.0101,D_rear10,0.4,8297.0,1.3208824e+16,1.2269582,2.46446601,828307531700.0,6.27086508e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0005.sdf,1500.0101,D_rear15,0.4,486.0,773712000000000.0,1.90392987,2.72887293,118500387600.0,0.000153158265,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0005.sdf,1500.0101,D_rear20,0.4,125.0,199000000000000.0,2.81999686,3.8698004,65523491990.0,0.0003292637789,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0006.sdf,1750.02748,D_rear02,0.4,40499.0,6.4474408e+16,0.560915996,1.42829732,650158567400.0,1.008397886e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0006.sdf,1750.02748,D_rear05,0.4,46774.0,7.4464208e+16,0.661697494,1.61569641,1162742353000.0,1.561478171e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0006.sdf,1750.02748,D_rear10,0.4,18314.0,2.9155888e+16,1.00250257,2.18881697,1191793152000.0,4.087658562e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0006.sdf,1750.02748,D_rear15,0.4,2506.0,3989552000000000.0,1.59969373,2.61462577,432123242500.0,0.0001083137261,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0006.sdf,1750.02748,D_rear20,0.4,187.0,297704000000000.0,2.08503978,3.10185562,54118378380.0,0.0001817858624,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0007.sdf,2000.04485,D_rear02,0.4,35196.0,5.6032032e+16,0.567148192,1.3542725,582420226300.0,1.039441558e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0007.sdf,2000.04485,D_rear05,0.4,49966.0,7.9545872e+16,0.641984406,1.49224043,1150249027000.0,1.44601976e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0007.sdf,2000.04485,D_rear10,0.4,28637.0,4.5590104e+16,0.880688409,2.14319908,1411219978000.0,3.095452422e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0007.sdf,2000.04485,D_rear15,0.4,7518.0,1.1968656e+16,1.30829993,2.39716101,850681379000.0,7.107576481e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0007.sdf,2000.04485,D_rear20,0.4,951.0,1513992000000000.0,1.88994921,2.89488119,227505455000.0,0.0001502685979,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0008.sdf,2250.01515,D_rear02,0.4,28299.0,4.5052008e+16,0.575321534,1.25839567,486893094200.0,1.080735612e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0008.sdf,2250.01515,D_rear05,0.4,44529.0,7.0890168e+16,0.623034014,1.63842579,952008087300.0,1.342933885e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0008.sdf,2250.01515,D_rear10,0.4,36315.0,5.781348e+16,0.817559906,2.22946882,1516356346000.0,2.622842192e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0008.sdf,2250.01515,D_rear15,0.4,14326.0,2.2806992e+16,1.12537608,2.49298078,1189284762000.0,5.214562105e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0008.sdf,2250.01515,D_rear20,0.4,3105.0,4943160000000000.0,1.57028312,2.73601501,508931926700.0,0.0001029567982,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0009.sdf,2500.03253,D_rear02,0.4,21109.0,3.3605528e+16,0.576028723,1.35541168,364720309700.0,1.085298555e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0009.sdf,2500.03253,D_rear05,0.4,36657.0,5.8357944e+16,0.608664253,1.46449636,738415213700.0,1.265320817e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0009.sdf,2500.03253,D_rear10,0.4,40670.0,6.474664e+16,0.756401737,1.83793483,1416020395000.0,2.187017574e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0009.sdf,2500.03253,D_rear15,0.4,21924.0,3.4903008e+16,0.999074441,2.32343643,1422464371000.0,4.07547788e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0009.sdf,2500.03253,D_rear20,0.4,7191.0,1.1448072e+16,1.33830813,2.61221487,847885553000.0,7.406361114e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0010.sdf,2750.00283,D_rear02,0.4,14731.0,2.3451752e+16,0.571256328,1.36532051,248935854600.0,1.061480842e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0010.sdf,2750.00283,D_rear05,0.4,28054.0,4.4661968e+16,0.603051428,1.64359492,553130917000.0,1.23848308e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0010.sdf,2750.00283,D_rear10,0.4,40013.0,6.3700696e+16,0.705936447,1.76830178,1178108344000.0,1.849443441e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0010.sdf,2750.00283,D_rear15,0.4,27242.0,4.3369264e+16,0.910921575,2.21631831,1449488959000.0,3.342203269e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0010.sdf,2750.00283,D_rear20,0.4,12204.0,1.9428768e+16,1.18069149,2.45025941,1113367500000.0,5.730510038e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0011.sdf,3000.0202,D_rear02,0.4,9796.0,1.5595232e+16,0.563175884,1.32156399,158904756600.0,1.018931662e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0011.sdf,3000.0202,D_rear05,0.4,20065.0,3.194348e+16,0.592113147,1.4145659,375734413500.0,1.17624759e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0011.sdf,3000.0202,D_rear10,0.4,35284.0,5.6172128e+16,0.66195543,1.66904825,885842122900.0,1.577013644e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0011.sdf,3000.0202,D_rear15,0.4,30148.0,4.7995616e+16,0.829217507,1.99547574,1298586271000.0,2.705635179e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0011.sdf,3000.0202,D_rear20,0.4,17605.0,2.802716e+16,1.06003584,2.43031401,1288108962000.0,4.595931096e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0012.sdf,3250.03758,D_rear02,0.4,6379.0,1.0155368e+16,0.549491239,1.2450074,97122605180.0,9.563671664e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0012.sdf,3250.03758,D_rear05,0.4,13762.0,2.1909104e+16,0.578102348,1.40040964,241815888900.0,1.103723315e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0012.sdf,3250.03758,D_rear10,0.4,28925.0,4.60486e+16,0.631564901,1.6934808,646880192600.0,1.404777111e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0012.sdf,3250.03758,D_rear15,0.4,30521.0,4.8589432e+16,0.759501817,1.99473704,1070608947000.0,2.20337819e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0012.sdf,3250.03758,D_rear20,0.4,20756.0,3.3043552e+16,0.964421458,2.2212479,1244794056000.0,3.767131501e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0013.sdf,3500.00788,D_rear02,0.4,4030.0,6415760000000000.0,0.536858462,1.247699,57564596640.0,8.972373755e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0013.sdf,3500.00788,D_rear05,0.4,9190.0,1.463048e+16,0.564590187,1.31856394,151625097000.0,1.036364473e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0013.sdf,3500.00788,D_rear10,0.4,21714.0,3.4568688e+16,0.608916582,1.67060166,441644923000.0,1.277586592e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0013.sdf,3500.00788,D_rear15,0.4,28277.0,4.5016984e+16,0.701160682,1.7085581,816643011900.0,1.814077576e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0013.sdf,3500.00788,D_rear20,0.4,22688.0,3.6119296e+16,0.871646589,2.19222052,1086824036000.0,3.008984549e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0014.sdf,3750.02525,D_rear02,0.4,2543.0,4048456000000000.0,0.522252254,1.11000976,33569616000.0,8.291955254e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0014.sdf,3750.02525,D_rear05,0.4,5925.0,9432600000000000.0,0.550525994,1.34184493,90886064760.0,9.635314204e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0014.sdf,3750.02525,D_rear10,0.4,15600.0,2.48352e+16,0.586906631,1.43609518,287663446800.0,1.15828923e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0014.sdf,3750.02525,D_rear15,0.4,24725.0,3.93622e+16,0.660438401,1.7327809,616033296500.0,1.565037769e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0014.sdf,3750.02525,D_rear20,0.4,23053.0,3.6700376e+16,0.796843622,2.20816986,899450977000.0,2.450794992e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0015.sdf,4000.04263,D_rear02,0.4,1572.0,2502624000000000.0,0.518089896,1.07171914,20278958770.0,8.103078515e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0015.sdf,4000.04263,D_rear05,0.4,3866.0,6154672000000000.0,0.539910167,1.26112809,56362829750.0,9.157730867e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0015.sdf,4000.04263,D_rear10,0.4,10686.0,1.7012112e+16,0.56798622,1.34941737,179710672900.0,1.056368973e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0015.sdf,4000.04263,D_rear15,0.4,20272.0,3.2273024e+16,0.623688313,1.5721619,437445501200.0,1.355452471e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0015.sdf,4000.04263,D_rear20,0.4,22018.0,3.5052656e+16,0.73097546,1.80007993,700716360500.0,1.999039275e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0016.sdf,4250.01293,D_rear02,0.4,1038.0,1652496000000000.0,0.507190781,1.07379347,12647523540.0,7.65358799e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0016.sdf,4250.01293,D_rear05,0.4,2526.0,4021392000000000.0,0.532521135,1.08984721,35447489420.0,8.814731173e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0016.sdf,4250.01293,D_rear10,0.4,7350.0,1.17012e+16,0.553083024,1.38858383,115233727200.0,9.84802646e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0016.sdf,4250.01293,D_rear15,0.4,15698.0,2.4991216e+16,0.595400684,1.56076915,300049958400.0,1.200621684e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0016.sdf,4250.01293,D_rear20,0.4,20131.0,3.2048552e+16,0.680776361,1.63174344,538134132000.0,1.679121515e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0017.sdf,4500.03031,D_rear02,0.4,662.0,1053904000000000.0,0.489530908,0.871715977,7283874120.0,6.911326004e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0017.sdf,4500.03031,D_rear05,0.4,1640.0,2610880000000000.0,0.515458583,1.05404913,20953759900.0,8.025554564e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0017.sdf,4500.03031,D_rear10,0.4,4832.0,7692544000000000.0,0.541265412,1.51642179,71247503320.0,9.261890907e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0017.sdf,4500.03031,D_rear15,0.4,11237.0,1.7889304e+16,0.572520391,1.58764014,193360460200.0,1.080871901e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0017.sdf,4500.03031,D_rear20,0.4,17410.0,2.771672e+16,0.641436648,1.66982118,401708256700.0,1.44933548e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0018.sdf,4750.00061,D_rear02,0.4,440.0,700480000000000.0,0.492764712,0.833007651,4952192932.0,7.069713527e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0018.sdf,4750.00061,D_rear05,0.4,1098.0,1748016000000000.0,0.506249175,1.02361809,13320691040.0,7.620462878e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0018.sdf,4750.00061,D_rear10,0.4,3252.0,5177184000000000.0,0.531824898,1.20402715,45697029200.0,8.826618717e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0018.sdf,4750.00061,D_rear15,0.4,8137.0,1.2954104e+16,0.55653152,1.56858198,129672022500.0,1.001011128e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0018.sdf,4750.00061,D_rear20,0.4,14195.0,2.259844e+16,0.608707897,1.43338793,286191107300.0,1.26641975e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0019.sdf,5000.01798,D_rear02,0.4,314.0,499888000000000.0,0.478815768,0.894577723,3263244184.0,6.52795063e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0019.sdf,5000.01798,D_rear05,0.4,737.0,1173304000000000.0,0.503144482,0.893459514,8784273138.0,7.486783594e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0019.sdf,5000.01798,D_rear10,0.4,2214.0,3524688000000000.0,0.522280336,0.949136899,29398276240.0,8.340674759e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0019.sdf,5000.01798,D_rear15,0.4,5621.0,8948632000000000.0,0.541840206,1.27330511,83163979640.0,9.293485265e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0019.sdf,5000.01798,D_rear20,0.4,11196.0,1.7824032e+16,0.579856143,1.35318876,198595037200.0,1.114198163e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0020.sdf,5250.03536,D_rear02,0.4,217.0,345464000000000.0,0.480726073,0.852735134,2272159928.0,6.577125049e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0020.sdf,5250.03536,D_rear05,0.4,493.0,784856000000000.0,0.497337573,0.859910297,5706071121.0,7.270214053e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0020.sdf,5250.03536,D_rear10,0.4,1392.0,2216064000000000.0,0.508666436,0.992424691,17148648540.0,7.738336322e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0020.sdf,5250.03536,D_rear15,0.4,3796.0,6043232000000000.0,0.528849922,1.19091909,52525592210.0,8.69163921e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0020.sdf,5250.03536,D_rear20,0.4,8208.0,1.3067136e+16,0.561558565,1.56733485,133688003000.0,1.023085724e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
0021.sdf,5500.00566,D_rear02,0.4,135.0,214920000000000.0,0.477219623,0.714040261,1379992109.0,6.42095714e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,Egt0p4
